index,exp_name,seed,torch_deterministic,cuda,track,wandb_project_name,wandb_entity,capture_video,env_id,total_timesteps,num_envs,gamma,total_iterations,num_minibatches,update_epochs,alpha,eta,beta,policy_lr,q_lr,anneal_lr,layer_init,policy_activation,num_hidden_layers,hidden_size,actor_last_layer_std,q_activation,q_num_hidden_layers,q_hidden_size,q_last_layer_std,use_policy,parametrized_sampler,sampler_activation,sampler_num_hidden_layers,sampler_hidden_size,sampler_last_layer_std,q_optimizer,actor_optimizer,sampler_optimizer,eps,average_critics,use_kl_loss,q_histogram,normalize_delta,gae,gae_lambda,target_network,tau,target_network_frequency,save_learning_curve,minibatch_size,num_iterations,num_steps
1119,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,128,0.99,256,16,1,8,,0.0001,0.0001,0.003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,True,0.95,False,1.0,64,False,0,0,0
1120,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,64,0.99,512,16,50,32,,0.0001,0.003,0.001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,True,0.95,False,1.0,4,False,0,0,0
1121,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,8,0.99,2048,16,50,4,,0.0001,0.0003,0.00025,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,False,False,0.95,True,1.0,16,False,0,0,0
1122,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,32,0.99,512,16,40,8,,0.0001,0.0003,0.0001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,True,0.95,False,1.0,2,False,0,0,0
1123,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,64,0.99,256,16,30,8,,0.0001,0.003,0.003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,False,False,0.95,False,1.0,2,False,0,0,0
1124,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,32,0.99,2048,16,1,4,,0.0001,0.001,0.00025,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,False,False,0.95,False,1.0,64,False,0,0,0
1125,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,64,0.99,4096,16,10,32,,0.0001,0.003,0.001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,False,False,0.95,True,1.0,16,False,0,0,0
1126,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,64,0.99,2048,16,100,1,,0.0001,0.001,0.001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,True,0.95,True,1.0,8,False,0,0,0
1127,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,32,0.99,512,16,10,64,,0.0001,0.001,0.001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,False,0.95,False,1.0,16,False,0,0,0
1128,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,0.99,512,16,50,8,,0.0001,0.0001,3e-05,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,False,0.95,True,1.0,4,False,0,0,0
1129,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,256,0.99,256,16,20,64,,0.0001,0.0001,0.001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,True,0.95,False,1.0,2,False,0,0,0
1130,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,64,0.99,1024,16,1,1,,0.0001,0.001,0.001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,False,True,0.95,True,1.0,32,False,0,0,0
1131,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,32,0.99,4096,16,20,4,,0.0001,0.00025,0.001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,False,0.95,True,1.0,32,False,0,0,0
1132,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,8,0.99,256,16,1,2,,0.0001,0.003,3e-05,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,False,0.95,True,1.0,64,False,0,0,0
1133,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,128,0.99,256,16,150,64,,0.0001,0.0001,3e-05,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,False,0.95,True,1.0,2,False,0,0,0
1134,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,8,0.99,4096,16,50,12,,0.0001,0.00025,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,False,True,0.95,False,1.0,32,False,0,0,0
1135,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,32,0.99,256,16,30,12,,0.0001,0.003,0.003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,False,False,0.95,True,1.0,64,False,0,0,0
1136,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,64,0.99,4096,16,10,4,,0.0001,0.0003,0.001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,True,0.95,True,1.0,32,False,0,0,0
1137,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,128,0.99,2048,16,10,8,,0.0001,0.0001,0.00025,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,True,0.95,True,1.0,32,False,0,0,0
1138,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,16,0.99,2048,16,10,8,,0.0001,0.0003,0.003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,True,0.95,False,1.0,4,False,0,0,0
1139,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,64,0.99,512,16,1,32,,0.0001,3e-05,3e-05,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,True,0.95,False,1.0,4,False,0,0,0
1140,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,128,0.99,4096,16,10,4,,0.0001,0.003,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,False,True,0.95,False,1.0,16,False,0,0,0
1141,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,8,0.99,256,16,150,2,,0.0001,0.0003,0.001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,False,False,0.95,False,1.0,64,False,0,0,0
1142,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,64,0.99,4096,16,10,2,,0.0001,0.001,0.003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,False,True,0.95,True,1.0,2,False,0,0,0
1143,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,128,0.99,1024,16,50,8,,0.0001,0.0003,0.001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,False,False,0.95,True,1.0,16,False,0,0,0
1144,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,256,0.99,512,16,1,12,,0.0001,0.003,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,False,0.95,False,1.0,2,False,0,0,0
1145,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,0.99,256,16,10,32,,0.0001,0.003,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,False,True,0.95,False,1.0,8,False,0,0,0
1146,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,32,0.99,512,16,150,2,,0.0001,0.001,0.00025,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,False,0.95,True,1.0,16,False,0,0,0
1147,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,128,0.99,4096,16,150,32,,0.0001,0.003,3e-05,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,False,0.95,False,1.0,64,False,0,0,0
1148,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,8,0.99,1024,16,40,64,,0.0001,0.0001,0.001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,False,True,0.95,True,1.0,2,False,0,0,0
1149,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,0.99,1024,16,1,4,,0.0001,0.0001,0.0001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,False,False,0.95,True,1.0,8,False,0,0,0
1150,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,16,0.99,1024,16,100,32,,0.0001,0.003,0.00025,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,False,0.95,False,1.0,8,False,0,0,0
1151,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,0.99,512,16,20,4,,0.0001,0.00025,0.003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,True,0.95,True,1.0,8,False,0,0,0
1152,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,64,0.99,2048,16,30,4,,0.0001,0.001,0.001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,False,True,0.95,False,1.0,4,False,0,0,0
1153,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,0.99,2048,16,50,2,,0.0001,0.001,0.00025,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,False,0.95,True,1.0,32,False,0,0,0
1154,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,0.99,256,16,30,12,,0.0001,0.0001,3e-05,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,False,0.95,True,1.0,2,False,0,0,0
1155,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,0.99,1024,16,150,8,,0.0001,0.00025,3e-05,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,True,0.95,False,1.0,2,False,0,0,0
1156,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,256,0.99,2048,16,30,2,,0.0001,0.0001,0.001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,True,0.95,False,1.0,2,False,0,0,0
1157,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,64,0.99,2048,16,40,8,,0.0001,0.001,0.0001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,False,False,0.95,False,1.0,4,False,0,0,0
1158,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,8,0.99,512,16,150,32,,0.0001,3e-05,0.001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,False,False,0.95,False,1.0,16,False,0,0,0
1159,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,64,0.99,4096,16,10,1,,0.0001,0.001,3e-05,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,False,True,0.95,False,1.0,4,False,0,0,0
1160,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,8,0.99,512,16,40,4,,0.0001,0.0003,3e-05,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,False,True,0.95,True,1.0,4,False,0,0,0
1161,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,64,0.99,4096,16,50,12,,0.0001,0.0003,0.003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,True,0.95,True,1.0,64,False,0,0,0
1162,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,8,0.99,4096,16,40,64,,0.0001,0.00025,0.003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,True,0.95,True,1.0,2,False,0,0,0
1163,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,16,0.99,256,16,20,8,,0.0001,0.0003,0.0001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,False,0.95,True,1.0,8,False,0,0,0
1164,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,16,0.99,512,16,20,12,,0.0001,0.0003,0.00025,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,False,0.95,False,1.0,2,False,0,0,0
1165,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,256,0.99,4096,16,150,4,,0.0001,0.0001,0.003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,False,False,0.95,False,1.0,32,False,0,0,0
1166,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,128,0.99,256,16,20,64,,0.0001,0.001,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,True,0.95,False,1.0,4,False,0,0,0
1167,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,16,0.99,2048,16,30,1,,0.0001,0.00025,3e-05,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,False,True,0.95,True,1.0,32,False,0,0,0
1168,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,256,0.99,2048,16,10,1,,0.0001,0.001,0.003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,False,False,0.95,False,1.0,4,False,0,0,0
1169,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,32,0.99,2048,16,30,32,,0.0001,0.003,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,False,True,0.95,False,1.0,16,False,0,0,0
1170,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,16,0.99,1024,16,40,1,,0.0001,0.003,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,True,0.95,False,1.0,4,False,0,0,0
1171,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,0.99,256,16,10,4,,0.0001,0.00025,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,False,0.95,False,1.0,2,False,0,0,0
1172,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,128,0.99,2048,16,1,8,,0.0001,0.001,3e-05,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,False,True,0.95,True,1.0,64,False,0,0,0
1173,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,8,0.99,256,16,30,64,,0.0001,0.0001,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,True,0.95,True,1.0,16,False,0,0,0
1174,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,256,0.99,1024,16,30,8,,0.0001,0.0003,0.003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,False,0.95,False,1.0,32,False,0,0,0
1175,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,32,0.99,4096,16,150,8,,0.0001,0.0003,0.0001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,False,True,0.95,False,1.0,16,False,0,0,0
1176,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,8,0.99,512,16,50,32,,0.0001,3e-05,3e-05,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,False,0.95,False,1.0,4,False,0,0,0
1177,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,256,0.99,4096,16,100,2,,0.0001,0.0001,3e-05,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,True,0.95,False,1.0,8,False,0,0,0
1178,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,32,0.99,4096,16,50,1,,0.0001,0.003,0.00025,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,False,0.95,True,1.0,32,False,0,0,0
1179,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,0.99,256,16,150,64,,0.0001,0.001,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,False,0.95,True,1.0,2,False,0,0,0
1180,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,256,0.99,4096,16,10,4,,0.0001,0.001,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,False,0.95,False,1.0,32,False,0,0,0
1181,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,256,0.99,2048,16,30,32,,0.0001,3e-05,3e-05,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,True,0.95,False,1.0,16,False,0,0,0
1182,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,16,0.99,2048,16,30,1,,0.0001,0.003,0.0001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,True,0.95,False,1.0,2,False,0,0,0
1183,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,0.99,512,16,40,12,,0.0001,0.0003,0.00025,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,False,True,0.95,False,1.0,2,False,0,0,0
1184,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,16,0.99,512,16,50,12,,0.0001,0.0003,0.0001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,False,0.95,False,1.0,2,False,0,0,0
1185,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,16,0.99,512,16,20,2,,0.0001,0.0003,0.00025,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,True,0.95,False,1.0,32,False,0,0,0
1186,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,32,0.99,4096,16,40,4,,0.0001,0.003,0.00025,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,True,0.95,True,1.0,2,False,0,0,0
1187,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,16,0.99,512,16,40,8,,0.0001,0.001,0.001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,False,True,0.95,False,1.0,2,False,0,0,0
1188,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,128,0.99,256,16,20,12,,0.0001,0.0001,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,False,False,0.95,False,1.0,4,False,0,0,0
1189,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,64,0.99,1024,16,100,4,,0.0001,0.0003,0.0001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,False,0.95,False,1.0,32,False,0,0,0
1190,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,16,0.99,2048,16,20,32,,0.0001,3e-05,0.0001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,False,True,0.95,True,1.0,32,False,0,0,0
1191,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,32,0.99,4096,16,10,64,,0.0001,0.00025,3e-05,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,False,False,0.95,False,1.0,32,False,0,0,0
1192,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,16,0.99,1024,16,150,12,,0.0001,0.00025,0.0001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,False,False,0.95,False,1.0,4,False,0,0,0
1193,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,256,0.99,2048,16,1,64,,0.0001,0.0003,0.0003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,False,True,0.95,False,1.0,8,False,0,0,0
1194,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,16,0.99,1024,16,30,12,,0.0001,0.003,0.003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,False,False,0.95,False,1.0,32,False,0,0,0
1195,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,0.99,4096,16,30,4,,0.0001,0.0001,0.00025,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,True,True,0.95,True,1.0,2,False,0,0,0
1196,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,128,0.99,2048,16,30,8,,0.0001,0.003,0.0001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,True,0.95,True,1.0,4,False,0,0,0
1197,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,16,0.99,2048,16,100,32,,0.0001,3e-05,3e-05,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,False,True,0.95,False,1.0,64,False,0,0,0
1198,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,32,0.99,4096,16,1,64,,0.0001,0.003,0.003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,False,True,0.95,True,1.0,4,False,0,0,0
1199,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,32,0.99,1024,16,150,12,,0.0001,0.003,0.003,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,True,False,False,False,0.95,True,1.0,4,False,0,0,0
1200,QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,8,0.99,256,16,20,64,,0.0001,0.0003,0.0001,True,kaiming_uniform,Tanh,2,128,0.01,Tanh,4,128,1.0,True,False,Tanh,2,128,0.1,Adam,Adam,Adam,1e-08,True,False,False,True,False,0.95,False,1.0,2,False,0,0,0
